,ds,y_pred,y_real
504,2017-03-05 00:00:00,7.665684,7.409996
505,2017-03-05 03:00:00,10.407658,10.275997
506,2017-03-05 06:00:00,8.858008,8.887997
507,2017-03-05 09:00:00,7.2116,7.169998
508,2017-03-05 12:00:00,6.2699285,6.369999
509,2017-03-05 15:00:00,5.634752,5.711998
510,2017-03-05 18:00:00,4.500757,4.465996
511,2017-03-05 21:00:00,4.2444477,4.2179985
512,2017-03-06 00:00:00,4.809898,4.5599976
513,2017-03-06 03:00:00,5.4596906,5.2579956
514,2017-03-06 06:00:00,5.2014,5.083996
515,2017-03-06 09:00:00,3.6286306,3.6479988
516,2017-03-06 12:00:00,3.9397633,3.987999
517,2017-03-06 15:00:00,3.1868353,3.1799965
518,2017-03-06 18:00:00,3.446632,3.3979988
519,2017-03-06 21:00:00,2.649275,2.5379982
520,2017-03-07 00:00:00,3.6953592,3.4999962
521,2017-03-07 03:00:00,6.6269765,6.5239983
522,2017-03-07 06:00:00,3.8725946,3.909996
523,2017-03-07 09:00:00,3.500306,3.5859985
524,2017-03-07 12:00:00,4.7588534,4.635998
525,2017-03-07 15:00:00,4.6919956,4.681999
526,2017-03-07 18:00:00,3.1092691,2.9279976
527,2017-03-07 21:00:00,3.2701793,3.1819992
528,2017-03-08 00:00:00,6.9013343,6.6899986
529,2017-03-08 03:00:00,7.649632,7.4019966
530,2017-03-08 06:00:00,4.8840847,4.7319984
